year,month,day,monthday,link,city,state,Concert,Keep
2014,01,04,Jan 4,http://localhost:8000/2014/05/16/20140516-142608/IMG_3676.MOV,Washington,District of Columbia,,
2014,01,04,Jan 4,http://localhost:8000/2014/05/16/20140516-142608/IMG_3689.MOV,Washington,District of Columbia,,
2014,01,04,Jan 4,http://localhost:8000/2014/05/16/20140516-142608/IMG_3688.MOV,Washington,District of Columbia,,
2014,01,04,Jan 4,http://localhost:8000/2014/05/16/20140516-142608/IMG_3694.MOV,Washington,District of Columbia,,
2014,01,04,Jan 4,http://localhost:8000/2014/05/16/20140516-142608/IMG_3692.MOV,Washington,District of Columbia,,
2014,01,05,Jan 5,http://localhost:8000/2014/04/19/20140419-135255/IMG_3701.MOV,Washington,District of Columbia,,
2014,01,05,Jan 5,http://localhost:8000/2014/04/19/20140419-135255/IMG_3698.MOV,Washington,District of Columbia,,
2014,01,05,Jan 5,http://localhost:8000/2014/05/16/20140516-142608/IMG_3697.MOV,Washington,District of Columbia,,
2014,01,05,Jan 5,http://localhost:8000/2014/05/16/20140516-142608/IMG_3720.MOV,Washington,District of Columbia,,
2014,01,05,Jan 5,http://localhost:8000/2014/05/16/20140516-142608/IMG_3721.MOV,Washington,District of Columbia,,keep
2014,01,05,Jan 5,http://localhost:8000/2014/05/16/20140516-142608/IMG_3730.MOV,Washington,District of Columbia,,
2014,01,06,Jan 6,http://localhost:8000/2014/05/16/20140516-142608/IMG_3730.MOV,Washington,District of Columbia,,keep
2014,01,07,Jan 7,http://localhost:8000/2014/05/16/20140516-142608/IMG_3819.MOV,Washington,District of Columbia,,keep
2014,01,08,Jan 8,http://localhost:8000/2014/05/16/20140516-142608/IMG_3828.mov,Washington,District of Columbia,,
2014,01,08,Jan 8,http://localhost:8000/2014/05/16/20140516-142608/IMG_3819.MOV,Washington,District of Columbia,,
2014,01,08,Jan 8,http://localhost:8000/2014/05/16/20140516-142608/IMG_3820.MOV,Washington,District of Columbia,,keep
2014,01,09,Jan 9,http://localhost:8000/2014/05/16/20140516-142608/IMG_3851.MOV,Washington,District of Columbia,,keep
2014,01,10,Jan 10,http://localhost:8000/2014/04/19/20140419-135255/IMG_3873.MOV,Washington,District of Columbia,,
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3875.MOV,Washington,District of Columbia,,
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3877.MOV,Washington,District of Columbia,,
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3853.MOV,Washington,District of Columbia,,keep
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3874.MOV,Washington,District of Columbia,,
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3879.MOV,Washington,District of Columbia,,
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3889.MOV,Washington,District of Columbia,,
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3890.MOV,Washington,District of Columbia,,
2014,01,10,Jan 10,http://localhost:8000/2014/05/16/20140516-142608/IMG_3891.MOV,Washington,District of Columbia,,
2014,01,11,Jan 11,http://localhost:8000/2014/05/16/20140516-142608/IMG_3905.mov,Washington,District of Columbia,,
2014,01,11,Jan 11,http://localhost:8000/2014/05/16/20140516-142608/IMG_4193.mov,Washington,District of Columbia,,
2014,01,11,Jan 11,http://localhost:8000/2014/05/16/20140516-142608/IMG_4201.MOV,Washington,District of Columbia,,keep
2014,01,12,Jan 12,http://localhost:8000/2014/05/16/20140516-142608/IMG_4225.mov,Washington,District of Columbia,,
2014,01,12,Jan 12,http://localhost:8000/2014/05/16/20140516-142608/IMG_4228.mov,Washington,District of Columbia,,keep
2014,01,12,Jan 12,http://localhost:8000/2014/05/16/20140516-142608/IMG_4230.MOV,Washington,District of Columbia,,
2014,01,12,Jan 12,http://localhost:8000/2014/05/16/20140516-142608/IMG_4232.MOV,Washington,District of Columbia,,
2014,01,12,Jan 12,http://localhost:8000/2014/05/16/20140516-142608/IMG_4233.mov,Washington,District of Columbia,,
2014,01,12,Jan 12,http://localhost:8000/2014/05/16/20140516-142608/IMG_4234.mov,Washington,District of Columbia,,
2014,01,13,Jan 13,http://localhost:8000/2014/05/16/20140516-142608/IMG_4265.MOV,Washington,District of Columbia,,keep
2014,01,14,Jan 14,http://localhost:8000/2014/05/16/20140516-142608/IMG_4271.MOV,Washington,District of Columbia,,keep
2014,01,14,Jan 14,http://localhost:8000/2014/05/16/20140516-142608/IMG_4272.MOV,Washington,District of Columbia,,
2014,01,15,Jan 15,http://localhost:8000/2014/05/16/20140516-142608/IMG_4292.MOV,Washington,District of Columbia,,keep
2014,01,16,Jan 16,http://localhost:8000/2014/05/16/20140516-142608/IMG_4292.MOV,Washington,District of Columbia,,
2014,01,16,Jan 16,http://localhost:8000/2014/05/16/20140516-142608/IMG_4304.MOV,Washington,District of Columbia,,
2014,01,16,Jan 16,http://localhost:8000/2014/05/16/20140516-142608/IMG_4299.MOV,Washington,District of Columbia,,keep
2014,01,17,Jan 17,http://localhost:8000/2014/05/16/20140516-142608/IMG_4344.MOV,Adelphi,Maryland,,keep
2014,01,18,Jan 18,http://localhost:8000/2014/04/19/20140419-135255/IMG_4377.MOV,Jersey Shore,Pennsylvania,,
2014,01,18,Jan 18,http://localhost:8000/2014/04/19/20140419-135255/IMG_4378.MOV,Jersey Shore,Pennsylvania,,
2014,01,18,Jan 18,http://localhost:8000/2014/05/16/20140516-142608/IMG_4359.MOV,Jersey Shore,Pennsylvania,,
2014,01,18,Jan 18,http://localhost:8000/2014/05/16/20140516-142608/IMG_4390.MOV,Jersey Shore,Pennsylvania,,keep
2014,01,18,Jan 18,http://localhost:8000/2014/05/16/20140516-142608/IMG_4389.MOV,Jersey Shore,Pennsylvania,,
2014,01,18,Jan 18,http://localhost:8000/2014/05/16/20140516-142608/IMG_4415.MOV,Jersey Shore,Pennsylvania,,
2014,01,18,Jan 18,http://localhost:8000/2014/05/16/20140516-142608/IMG_4401.MOV,Jersey Shore,Pennsylvania,,
2014,01,19,Jan 19,http://localhost:8000/2014/05/16/20140516-142608/IMG_4389.MOV,Jersey Shore,Pennsylvania,,keep
2014,01,20,Jan 20,http://localhost:8000/2014/05/16/20140516-142608/IMG_4444.mov,Washington,District of Columbia,,
2014,01,20,Jan 20,http://localhost:8000/2014/05/16/20140516-142608/IMG_4435.MOV,Washington,District of Columbia,,keep
2014,01,20,Jan 20,http://localhost:8000/2014/05/16/20140516-142608/IMG_4437.MOV,Washington,District of Columbia,,
2014,01,20,Jan 20,http://localhost:8000/2014/05/16/20140516-142608/IMG_4436.MOV,Washington,District of Columbia,,
2014,01,20,Jan 20,http://localhost:8000/2014/05/16/20140516-142608/IMG_4438.MOV,Washington,District of Columbia,,
2014,01,21,Jan 21,http://localhost:8000/2014/05/16/20140516-142608/IMG_4448.MOV,Washington,District of Columbia,,keep
2014,01,22,Jan 22,http://localhost:8000/2014/04/19/20140419-135255/IMG_4453.MOV,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4457.mov,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4459.mov,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4458.mov,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4452.MOV,Washington,District of Columbia,,keep
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4451.MOV,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4468.MOV,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4461.MOV,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4469.MOV,Washington,District of Columbia,,
2014,01,22,Jan 22,http://localhost:8000/2014/05/16/20140516-142608/IMG_4466.MOV,Washington,District of Columbia,,
2014,01,23,Jan 23,http://localhost:8000/2014/05/16/20140516-142608/IMG_4470.MOV,Washington,District of Columbia,,
2014,01,23,Jan 23,http://localhost:8000/2014/05/16/20140516-142608/IMG_4477.MOV,Washington,District of Columbia,,keep
2014,01,23,Jan 23,http://localhost:8000/2014/05/16/20140516-142608/IMG_4473.MOV,Washington,District of Columbia,,
2014,01,24,Jan 24,http://localhost:8000/2014/05/16/20140516-142608/IMG_4470.MOV,Washington,District of Columbia,,keep
2014,01,25,Jan 25,http://localhost:8000/2014/04/19/20140419-135255/IMG_4535.MOV,Washington,District of Columbia,,
2014,01,25,Jan 25,http://localhost:8000/2014/04/19/20140419-135255/IMG_4534.MOV,Washington,District of Columbia,,
2014,01,25,Jan 25,http://localhost:8000/2014/05/16/20140516-142608/IMG_4519.MOV,Washington,District of Columbia,,
2014,01,25,Jan 25,http://localhost:8000/2014/05/16/20140516-142608/IMG_4521.MOV,Washington,District of Columbia,,keep
2014,01,25,Jan 25,http://localhost:8000/2014/05/16/20140516-142608/IMG_4551.MOV,Washington,District of Columbia,,
2014,01,25,Jan 25,http://localhost:8000/2014/05/16/20140516-142608/IMG_4552.MOV,Washington,District of Columbia,,
2014,01,26,Jan 26,http://localhost:8000/2014/04/19/20140419-135255/IMG_4584.MOV,Washington,District of Columbia,,keep
2014,01,26,Jan 26,http://localhost:8000/2014/04/19/20140419-135255/IMG_4564.MOV,Washington,District of Columbia,,
2014,01,27,Jan 27,http://localhost:8000/2014/05/16/20140516-142608/IMG_4601.MOV,Washington,District of Columbia,,
2014,01,27,Jan 27,http://localhost:8000/2014/05/16/20140516-142608/IMG_4602.MOV,Washington,District of Columbia,,
2014,01,27,Jan 27,http://localhost:8000/2014/05/16/20140516-142608/IMG_4603.MOV,Washington,District of Columbia,,
2014,01,27,Jan 27,http://localhost:8000/2014/05/16/20140516-142608/IMG_4594.MOV,Washington,District of Columbia,,keep
2014,01,27,Jan 27,http://localhost:8000/2014/05/16/20140516-142608/IMG_4604.MOV,Washington,District of Columbia,,
2014,01,27,Jan 27,http://localhost:8000/2014/05/16/20140516-142608/IMG_4605.mov,Downtown,Pennsylvania,,
2014,01,28,Jan 28,http://localhost:8000/2014/05/16/20140516-142608/IMG_4473.MOV,Washington,District of Columbia,,keep
2014,01,29,Jan 29,http://localhost:8000/2014/05/16/20140516-142608/IMG_4618.MOV,Washington,District of Columbia,,keep
2014,01,30,Jan 30,http://localhost:8000/2014/05/16/20140516-142608/IMG_4627.MOV,Washington,District of Columbia,,keep
2014,01,31,Jan 31,http://localhost:8000/2014/05/16/20140516-142608/IMG_4633.MOV,Washington,District of Columbia,,
2014,01,31,Jan 31,http://localhost:8000/2014/05/16/20140516-142608/IMG_4641.MOV,Washington,District of Columbia,,keep
